,year,state_code,county_code,applicant_income,loan_amount,conventional_loans,FHA_loans,VA_loans,FSA_RHS_loans,purchase,improvement,refinancing,multifamily,loans_originated,loans_approved_not_originated,loans_denied,other_loans,race_black,race_other,race_white,race_msrpd,subprime,subprime_originated,subprime_amount,subprime_amount_originated,total,elapsed_time,prime,prime_originated,prime_amount,state,population,sthpi,mh_income
138,1990,13,53,1352.29035299687,1266.0,21,9,2,0,21,1,9,0,19,1,5,7,4,2,24,2,0,0,0.0,0.0,32,0,32,19,1266.0,GA,6512602,160.07999999999998,27561
139,1990,13,55,2108.45176498437,1846.0,41,9,5,0,33,1,21,0,19,1,11,24,2,1,43,9,0,0,0.0,0.0,55,0,55,19,1846.0,GA,6512602,160.07999999999998,27561
140,1990,13,57,375238.91390190297,243965.0,1657,1097,188,1,2200,203,407,12,1618,45,212,1072,29,51,1914,953,10,3,1064.0,250.0,2947,0,2937,1615,242901.0,GA,6512602,160.07999999999998,27561
141,1990,13,59,97997.45412224221,111923.0,1149,207,42,1,905,192,256,30,1004,15,125,256,141,37,1010,212,3,0,288.0,0.0,1400,0,1397,1004,111635.0,GA,6512602,160.07999999999998,27561
142,1990,13,61,189.645176498437,146.0,3,3,0,0,5,1,0,0,5,0,1,0,1,0,5,0,0,0,0.0,0.0,6,0,6,5,146.0,GA,6512602,160.07999999999998,27561
143,1990,13,63,194852.044257265,232571.912638312,1405,1706,408,0,2657,435,402,10,1679,64,465,1312,537,153,1730,1100,2,0,88.0,0.0,3520,0,3518,1679,232483.912638312,GA,6512602,160.07999999999998,27561
144,1990,13,64,17.0,29.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,1,1,29.0,GA,6512602,160.07999999999998,27561
145,1990,13,65,353.0,468.0,6,4,0,0,4,3,3,0,2,1,1,6,4,0,3,3,0,0,0.0,0.0,10,0,10,2,468.0,GA,6512602,160.07999999999998,27561
146,1990,13,67,1500340.20101393,1204896.0,7256,4367,813,1,9650,935,1334,34,6957,170,1086,4236,664,419,7651,3715,47,20,3590.0,1536.0,12449,0,12402,6937,1201306.0,GA,6512602,160.07999999999998,27561
147,1990,13,69,4150.2583534703,3234.0,40,34,3,0,42,13,15,0,20,1,7,49,8,3,32,34,1,0,122.0,0.0,77,0,76,20,3112.0,GA,6512602,160.07999999999998,27561
148,1990,13,71,5582.80658848593,3876.0,150,35,4,0,86,96,3,0,126,0,32,31,31,3,130,25,0,0,0.0,0.0,189,0,189,126,3876.0,GA,6512602,160.07999999999998,27561
149,1990,13,72,78.6451764984367,26.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0,1,1,26.0,GA,6512602,160.07999999999998,27561
150,1990,13,73,131304.909658839,171631.0,1274,592,302,0,1723,163,245,4,1349,26,195,598,114,109,1462,483,2,0,130.0,0.0,2168,0,2166,1349,171501.0,GA,6512602,160.07999999999998,27561
151,1990,13,75,1399.93552949531,1268.0,24,20,2,0,29,9,7,0,17,1,8,20,6,1,23,16,0,0,0.0,0.0,46,0,46,17,1268.0,GA,6512602,160.07999999999998,27561
152,1990,13,77,86241.197654578,96828.0,1133,361,85,0,966,323,279,3,1045,13,140,381,129,16,1032,402,0,0,0.0,0.0,1579,0,1579,1045,96828.0,GA,6512602,160.07999999999998,27561
153,1990,13,79,1458.29035299687,1476.0,30,6,2,0,23,6,9,0,28,0,4,6,5,0,28,5,0,0,0.0,0.0,38,0,38,28,1476.0,GA,6512602,160.07999999999998,27561
154,1990,13,81,876.9355294953101,1238.0,18,7,2,0,17,5,5,0,18,0,4,5,2,0,19,6,0,0,0.0,0.0,27,0,27,18,1238.0,GA,6512602,160.07999999999998,27561
155,1990,13,83,6424.45176498437,6295.0,135,21,8,0,87,46,28,2,112,4,16,32,1,1,146,16,0,0,0.0,0.0,164,0,164,112,6295.0,GA,6512602,160.07999999999998,27561
156,1990,13,85,14109.193882965601,10221.0,97,12,9,0,59,2,56,0,68,1,11,38,0,4,93,21,0,0,0.0,0.0,118,0,118,68,10221.0,GA,6512602,160.07999999999998,27561
157,1990,13,87,4049.0969414828005,3237.0,93,32,4,0,52,46,28,0,100,0,8,21,33,2,75,19,0,0,0.0,0.0,129,0,129,100,3237.0,GA,6512602,160.07999999999998,27561
158,1990,13,89,948386.48665241,998056.0,6021,5013,700,2,8677,1366,1427,33,5993,132,1612,4007,3279,438,4612,3415,32,11,2618.0,931.0,11744,0,11712,5982,995438.0,GA,6512602,160.07999999999998,27561
159,1990,13,91,1834.2258824921798,1659.0,25,15,7,0,21,12,14,0,23,1,5,18,4,2,28,13,0,0,0.0,0.0,47,0,47,23,1659.0,GA,6512602,160.07999999999998,27561
160,1990,13,93,286.0,279.0,5,5,0,0,7,1,2,0,4,0,1,5,1,0,4,5,0,0,0.0,0.0,10,0,10,4,279.0,GA,6512602,160.07999999999998,27561
161,1990,13,95,64083.48706467191,55633.0,887,294,93,0,796,298,151,4,869,28,173,211,253,21,808,199,0,0,0.0,0.0,1281,0,1281,869,55633.0,GA,6512602,160.07999999999998,27561
162,1990,13,97,231549.16942666302,227710.0,978,1008,158,0,1587,198,286,20,1120,23,267,735,126,46,1433,540,6,1,275.0,81.0,2145,0,2139,1119,227435.0,GA,6512602,160.07999999999998,27561
163,1990,13,99,611.0,682.0,9,11,1,0,19,0,2,0,7,1,7,6,2,0,13,6,0,0,0.0,0.0,21,0,21,7,682.0,GA,6512602,160.07999999999998,27561
164,1990,13,101,181.0,335.0,4,1,0,0,2,2,1,0,3,0,1,1,0,0,4,1,0,0,0.0,0.0,5,0,5,3,335.0,GA,6512602,160.07999999999998,27561
165,1990,13,103,14201.774588959399,15687.0,281,50,37,0,206,77,73,0,266,2,37,63,15,1,295,57,0,0,0.0,0.0,368,0,368,266,15687.0,GA,6512602,160.07999999999998,27561
166,1990,13,104,37.0,25.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,0,1,0,25.0,GA,6512602,160.07999999999998,27561
167,1990,13,105,234.645176498437,174.0,7,2,0,0,1,5,1,0,4,0,3,2,1,1,3,4,0,0,0.0,0.0,9,0,9,4,174.0,GA,6512602,160.07999999999998,27561
168,1990,13,107,2165.22588249218,2184.0,32,11,6,0,34,3,12,0,27,0,6,16,3,1,34,11,0,0,0.0,0.0,49,0,49,27,2184.0,GA,6512602,160.07999999999998,27561
169,1990,13,109,638.87105899062,446.0,3,8,0,0,8,0,3,0,0,0,1,10,0,0,2,9,0,0,0.0,0.0,11,0,11,0,446.0,GA,6512602,160.07999999999998,27561
170,1990,13,111,4911.16141198749,4488.0,153,1,3,0,50,43,60,4,124,2,22,9,0,1,153,3,0,0,0.0,0.0,157,0,157,124,4488.0,GA,6512602,160.07999999999998,27561
171,1990,13,113,168519.91013029,210951.0,1367,469,184,0,1539,157,280,10,1158,22,151,690,120,64,1241,596,5,0,753.0,0.0,2021,0,2016,1158,210198.0,GA,6512602,160.07999999999998,27561
172,1990,13,115,6357.74211798124,7409.0,86,61,5,0,111,24,14,0,72,3,37,40,10,2,115,25,0,0,0.0,0.0,152,0,152,72,7409.0,GA,6512602,160.07999999999998,27561
173,1990,13,117,122314.584006155,123724.0,1174,264,48,0,951,127,372,9,942,37,166,341,6,20,1170,290,0,0,0.0,0.0,1486,0,1486,942,123724.0,GA,6512602,160.07999999999998,27561
174,1990,13,119,617.0,1105.0,12,2,2,0,11,1,2,0,10,0,3,3,1,3,11,1,0,0,0.0,0.0,16,0,16,10,1105.0,GA,6512602,160.07999999999998,27561
175,1990,13,121,1501702.48665242,1924177.0,9988,3618,438,0,9910,1558,2200,66,7815,207,2048,3979,2609,425,7469,3546,50,7,7317.0,1224.0,14049,0,13999,7808,1916860.0,GA,6512602,160.07999999999998,27561
176,1990,13,122,235.93552949531,750.0,2,1,0,0,2,0,1,0,0,0,0,3,0,0,0,3,0,0,0.0,0.0,3,0,3,0,750.0,GA,6512602,160.07999999999998,27561
177,1990,13,123,2231.64517649844,1474.0,28,4,1,0,16,4,13,0,21,0,4,8,0,0,26,7,0,0,0.0,0.0,33,0,33,21,1474.0,GA,6512602,160.07999999999998,27561
178,1990,13,125,222.645176498437,111.0,3,2,0,0,3,2,0,0,4,0,0,1,0,0,3,2,0,0,0.0,0.0,5,0,5,4,111.0,GA,6512602,160.07999999999998,27561
179,1990,13,127,12132.64564795,13657.0,103,34,24,0,88,14,49,0,45,0,14,102,3,9,108,41,0,0,0.0,0.0,161,0,161,45,13657.0,GA,6512602,160.07999999999998,27561
180,1990,13,129,2352.0324709781103,2150.0,27,15,2,0,30,3,10,0,18,1,4,21,0,1,25,18,0,0,0.0,0.0,44,0,44,18,2150.0,GA,6512602,160.07999999999998,27561
181,1990,13,130,72.0,143.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,1,0,1,0,143.0,GA,6512602,160.07999999999998,27561
182,1990,13,131,1263.87105899062,1280.0,16,16,3,0,24,7,2,0,19,1,1,14,2,2,16,15,0,0,0.0,0.0,35,0,35,19,1280.0,GA,6512602,160.07999999999998,27561
183,1990,13,133,3908.51623548906,4684.0,37,6,1,0,20,15,9,0,18,0,2,24,1,1,29,13,0,0,0.0,0.0,44,0,44,18,4684.0,GA,6512602,160.07999999999998,27561
184,1990,13,135,1413917.06971566,1024094.0,6156,4771,612,3,8956,889,1310,33,6397,125,978,4046,299,472,7347,3428,34,9,2358.0,1189.0,11546,0,11512,6388,1021736.0,GA,6512602,160.07999999999998,27561
185,1990,13,137,3009.93552949531,4255.0,72,2,1,0,32,11,32,0,53,0,10,12,0,0,69,6,0,0,0.0,0.0,75,0,75,53,4255.0,GA,6512602,160.07999999999998,27561
186,1990,13,139,39738.0343567844,45278.0,469,159,28,0,408,53,182,0,393,3,60,200,15,7,480,154,0,0,0.0,0.0,656,0,656,393,45278.0,GA,6512602,160.07999999999998,27561
187,1990,13,141,495.64517649843697,295.0,2,2,1,0,4,1,0,0,2,0,0,3,0,0,2,3,0,0,0.0,0.0,5,0,5,2,295.0,GA,6512602,160.07999999999998,27561
188,1990,13,143,1564.29035299687,1903.0,31,13,1,0,25,8,11,1,32,1,5,7,1,0,40,4,0,0,0.0,0.0,45,0,45,32,1903.0,GA,6512602,160.07999999999998,27561
189,1990,13,145,7354.0649419562305,8732.0,85,34,21,0,103,12,14,3,83,4,20,33,5,6,105,24,0,0,0.0,0.0,140,0,140,83,8732.0,GA,6512602,160.07999999999998,27561
190,1990,13,147,935.580705993747,630.0,26,1,2,0,4,20,4,0,20,0,2,7,6,0,17,6,0,0,0.0,0.0,29,0,29,20,630.0,GA,6512602,160.07999999999998,27561
191,1990,13,149,590.645176498437,355.0,17,4,0,0,9,10,2,0,12,1,5,3,0,0,18,3,0,0,0.0,0.0,21,0,21,12,355.0,GA,6512602,160.07999999999998,27561
192,1990,13,151,102716.746832497,144419.0,934,821,171,1,1464,171,282,4,1148,19,199,561,105,42,1345,435,2,0,36.0,0.0,1927,0,1925,1148,144383.0,GA,6512602,160.07999999999998,27561
193,1990,13,153,91209.200011836,99898.0,1000,478,462,0,1417,267,232,8,1178,28,210,528,182,47,1318,397,1,0,44.0,0.0,1944,0,1943,1178,99854.0,GA,6512602,160.07999999999998,27561
194,1990,13,155,878.0,808.0,19,8,0,0,13,5,9,0,23,0,1,3,5,0,17,5,0,0,0.0,0.0,27,0,27,23,808.0,GA,6512602,160.07999999999998,27561
195,1990,13,157,24180.8395309156,19607.0,452,34,9,0,254,94,141,2,336,12,72,75,22,9,413,51,0,0,0.0,0.0,495,0,495,336,19607.0,GA,6512602,160.07999999999998,27561
196,1990,13,159,1743.58070599375,1952.0,21,10,4,1,25,4,6,0,14,0,6,16,0,0,28,8,0,0,0.0,0.0,36,0,36,14,1952.0,GA,6512602,160.07999999999998,27561
197,1990,13,161,721.0,1131.0,6,14,3,0,22,1,0,0,14,0,3,6,3,1,13,6,0,0,0.0,0.0,23,0,23,14,1131.0,GA,6512602,160.07999999999998,27561
198,1990,13,163,1812.2258824921798,2306.0,12,26,9,0,33,6,8,0,16,0,11,20,10,0,27,10,0,0,0.0,0.0,47,0,47,16,2306.0,GA,6512602,160.07999999999998,27561
199,1990,13,165,381.290352996873,392.0,1,6,2,0,9,0,0,0,2,1,2,5,0,0,5,5,0,0,0.0,0.0,10,0,10,2,392.0,GA,6512602,160.07999999999998,27561
200,1990,13,167,1384.64517649844,1416.0,51,3,0,0,11,13,30,0,46,0,5,3,13,0,40,1,1,1,63.0,63.0,54,0,53,45,1353.0,GA,6512602,160.07999999999998,27561
201,1990,13,169,11642.4197654578,10553.0,184,56,10,0,156,64,30,0,136,2,32,80,35,2,181,32,0,0,0.0,0.0,250,0,250,136,10553.0,GA,6512602,160.07999999999998,27561
202,1990,13,170,0.0,47.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,1,1,47.0,GA,6512602,160.07999999999998,27561
203,1990,13,171,2285.58070599375,2442.0,40,12,3,0,32,10,13,0,32,0,7,16,4,0,44,7,0,0,0.0,0.0,55,0,55,32,2442.0,GA,6512602,160.07999999999998,27561
204,1990,13,173,297.93552949531,163.0,6,1,1,0,3,2,0,0,4,0,0,4,0,1,4,3,0,0,0.0,0.0,8,0,8,4,163.0,GA,6512602,160.07999999999998,27561
205,1990,13,175,9247.83905946404,9698.0,161,71,21,0,147,63,40,2,181,0,25,47,40,4,179,30,0,0,0.0,0.0,253,0,253,181,9698.0,GA,6512602,160.07999999999998,27561
206,1990,13,177,12337.064941956201,10843.0,190,64,15,0,156,78,27,0,200,2,29,41,20,5,211,36,0,0,0.0,0.0,272,0,272,200,10843.0,GA,6512602,160.07999999999998,27561
207,1990,13,179,17039.2263539437,26857.0,50,61,322,0,392,11,17,0,287,0,42,104,103,33,265,32,0,0,0.0,0.0,433,0,433,287,26857.0,GA,6512602,160.07999999999998,27561
208,1990,13,181,1036.93552949531,1475.0,18,5,5,0,17,4,6,0,15,0,5,8,6,0,16,6,0,0,0.0,0.0,28,0,28,15,1475.0,GA,6512602,160.07999999999998,27561
209,1990,13,183,703.6451764984371,719.0,4,9,8,0,18,1,2,0,8,0,2,11,0,0,11,10,0,0,0.0,0.0,21,0,21,8,719.0,GA,6512602,160.07999999999998,27561
210,1990,13,185,12148.4522364359,13262.0,223,62,60,0,178,129,22,0,257,4,25,59,57,17,230,41,0,0,0.0,0.0,345,0,345,257,13262.0,GA,6512602,160.07999999999998,27561
211,1990,13,187,1463.58070599375,1776.0,20,6,1,0,14,2,11,0,9,1,7,10,0,0,19,8,0,0,0.0,0.0,27,0,27,9,1776.0,GA,6512602,160.07999999999998,27561
212,1990,13,189,16511.4522364359,15621.0,374,52,24,0,262,94,87,7,354,3,52,41,90,8,336,16,0,0,0.0,0.0,450,0,450,354,15621.0,GA,6512602,160.07999999999998,27561
213,1990,13,191,441.0,418.0,7,5,1,0,10,2,1,0,4,0,3,6,0,0,6,7,0,0,0.0,0.0,13,0,13,4,418.0,GA,6512602,160.07999999999998,27561
214,1990,13,193,2489.22588249218,2083.0,72,7,2,0,39,22,20,0,49,0,21,11,29,0,46,6,0,0,0.0,0.0,81,0,81,49,2083.0,GA,6512602,160.07999999999998,27561
215,1990,13,195,15599.097884385901,13767.9126383121,301,21,4,0,148,71,104,1,230,0,52,44,11,1,282,32,0,0,0.0,0.0,326,0,326,230,13767.9126383121,GA,6512602,160.07999999999998,27561
216,1990,13,197,720.2903529968739,644.0,13,4,2,0,15,0,4,0,11,0,2,6,3,0,12,4,0,0,0.0,0.0,19,0,19,11,644.0,GA,6512602,160.07999999999998,27561
217,1990,13,199,2158.8065884859298,2430.0,28,15,3,0,27,12,6,0,19,1,4,22,7,1,21,17,0,0,0.0,0.0,46,0,46,19,2430.0,GA,6512602,160.07999999999998,27561
218,1990,13,201,428.0,379.0,4,6,0,0,7,0,3,0,5,1,2,2,3,0,4,3,0,0,0.0,0.0,10,0,10,5,379.0,GA,6512602,160.07999999999998,27561
219,1990,13,203,78.6451764984367,17.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,17.0,GA,6512602,160.07999999999998,27561
220,1990,13,205,1445.58070599375,966.0,30,14,2,0,26,12,8,0,28,0,7,11,10,1,22,13,0,0,0.0,0.0,46,0,46,28,966.0,GA,6512602,160.07999999999998,27561
221,1990,13,207,5084.51623548906,5715.0,81,15,7,0,56,21,23,1,65,3,10,25,10,1,81,11,0,0,0.0,0.0,103,0,103,65,5715.0,GA,6512602,160.07999999999998,27561
222,1990,13,209,808.2903529968739,774.0,6,12,2,0,15,1,3,0,7,0,2,11,0,0,10,10,0,0,0.0,0.0,20,0,20,7,774.0,GA,6512602,160.07999999999998,27561
223,1990,13,211,5683.22588249218,6444.0,114,4,1,0,26,24,68,0,105,0,7,7,10,3,100,6,0,0,0.0,0.0,119,0,119,105,6444.0,GA,6512602,160.07999999999998,27561
224,1990,13,213,6521.51623548906,3079.0,72,37,7,0,76,32,7,0,62,0,14,40,1,1,79,35,0,0,0.0,0.0,116,0,116,62,3079.0,GA,6512602,160.07999999999998,27561
225,1990,13,215,138825.846602689,169553.0,1415,649,930,1,2333,368,241,11,1772,77,411,736,604,141,1514,737,9,0,406.0,0.0,2996,0,2987,1772,169147.0,GA,6512602,160.07999999999998,27561
226,1990,13,217,62829.5190641984,60743.0,968,210,48,0,543,145,533,0,859,12,116,239,102,20,964,140,3,0,65.0,0.0,1226,0,1223,859,60678.0,GA,6512602,160.07999999999998,27561
227,1990,13,219,31048.807531389,27249.0,329,51,14,0,239,60,87,4,245,2,30,117,17,3,271,103,0,0,0.0,0.0,394,0,394,245,27249.0,GA,6512602,160.07999999999998,27561
228,1990,13,221,809.6451764984371,972.0,18,2,0,0,6,6,8,0,12,0,3,5,3,0,15,2,0,0,0.0,0.0,20,0,20,12,972.0,GA,6512602,160.07999999999998,27561
229,1990,13,223,169025.198597481,81178.0,616,687,118,0,984,238,133,14,688,23,136,575,27,33,869,493,5,2,311.0,129.0,1422,0,1417,686,80867.0,GA,6512602,160.07999999999998,27561
230,1990,13,225,17039.2592963733,144741.0,359,37,27,0,201,99,118,4,302,5,68,48,108,6,271,38,0,0,0.0,0.0,423,0,423,302,144741.0,GA,6512602,160.07999999999998,27561
231,1990,13,227,1469.93552949531,1719.0,18,6,0,0,14,3,6,0,14,0,3,7,1,0,20,3,0,0,0.0,0.0,24,0,24,14,1719.0,GA,6512602,160.07999999999998,27561
232,1990,13,229,470.290352996873,498.0,5,7,1,0,9,3,0,0,3,0,1,9,0,1,1,11,0,0,0.0,0.0,13,0,13,3,498.0,GA,6512602,160.07999999999998,27561
233,1990,13,231,2353.51623548906,2833.0,42,6,3,0,36,7,8,0,35,0,4,12,3,1,39,8,0,0,0.0,0.0,51,0,51,35,2833.0,GA,6512602,160.07999999999998,27561
234,1990,13,233,3380.80658848593,2880.0,69,16,3,0,44,26,15,2,68,0,4,16,6,5,63,14,0,0,0.0,0.0,88,0,88,68,2880.0,GA,6512602,160.07999999999998,27561
235,1990,13,235,1181.22588249218,1267.0,15,6,12,0,22,6,4,0,18,2,4,9,5,1,23,4,0,0,0.0,0.0,33,0,33,18,1267.0,GA,6512602,160.07999999999998,27561
236,1990,13,237,3366.80658848593,2798.0,41,9,1,0,24,8,19,0,26,1,6,18,2,0,35,14,0,0,0.0,0.0,51,0,51,26,2798.0,GA,6512602,160.07999999999998,27561
237,1990,13,239,541.290352996874,135.0,5,1,1,0,6,0,0,0,4,0,0,3,0,0,5,2,0,0,0.0,0.0,7,0,7,4,135.0,GA,6512602,160.07999999999998,27561
238,1990,13,241,4936.22588249218,4494.0,38,1,1,0,21,0,18,0,29,0,6,5,1,0,37,2,0,0,0.0,0.0,40,0,40,29,4494.0,GA,6512602,160.07999999999998,27561
239,1990,13,243,70.0,63.0,3,0,0,0,3,0,0,0,2,0,1,0,2,0,1,0,0,0,0.0,0.0,3,0,3,2,63.0,GA,6512602,160.07999999999998,27561
240,1990,13,245,155894.784017989,181312.0,1309,1240,657,0,2444,441,277,12,1758,27,498,923,781,99,1634,692,0,0,0.0,0.0,3206,0,3206,1758,181312.0,GA,6512602,160.07999999999998,27561
241,1990,13,246,78.6451764984367,42.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,42.0,GA,6512602,160.07999999999998,27561
242,1990,13,247,132391.939772559,114804.0,1158,363,71,0,958,188,420,2,947,16,168,462,62,31,1154,346,1,1,64.0,64.0,1593,0,1592,946,114740.0,GA,6512602,160.07999999999998,27561
243,1990,13,249,262.645176498437,186.0,3,3,1,0,5,0,1,0,3,0,0,4,0,0,3,4,0,0,0.0,0.0,7,0,7,3,186.0,GA,6512602,160.07999999999998,27561
244,1990,13,251,1245.93552949531,834.0,18,9,1,0,15,12,1,0,18,0,4,6,6,0,16,6,0,0,0.0,0.0,28,0,28,18,834.0,GA,6512602,160.07999999999998,27561
245,1990,13,253,615.93552949531,549.0,5,13,1,0,11,2,3,0,7,0,2,10,3,2,6,8,0,0,0.0,0.0,19,0,19,7,549.0,GA,6512602,160.07999999999998,27561
246,1990,13,255,36475.6470623046,42692.0,533,167,70,0,532,83,149,2,495,16,72,187,52,9,558,151,0,0,0.0,0.0,770,0,770,495,42692.0,GA,6512602,160.07999999999998,27561
247,1990,13,257,1035.22588249218,828.0,10,2,4,0,8,1,4,0,8,0,2,6,1,0,11,4,0,0,0.0,0.0,16,0,16,8,828.0,GA,6512602,160.07999999999998,27561
248,1990,13,259,277.0,227.0,15,1,0,0,13,1,2,0,6,1,8,1,5,0,9,2,0,0,0.0,0.0,16,0,16,6,227.0,GA,6512602,160.07999999999998,27561
249,1990,13,261,4069.8390594640505,3364.0,31,39,8,0,59,5,12,0,38,1,12,27,9,2,48,19,0,0,0.0,0.0,78,0,78,38,3364.0,GA,6512602,160.07999999999998,27561
250,1990,13,263,837.6451764984371,807.0,15,7,2,0,17,1,6,0,13,2,4,5,4,0,15,5,0,0,0.0,0.0,24,0,24,13,807.0,GA,6512602,160.07999999999998,27561
251,1990,13,265,78.6451764984367,46.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,46.0,GA,6512602,160.07999999999998,27561
252,1990,13,267,1102.5162354890601,1090.0,4,10,12,0,22,3,0,0,12,0,2,12,3,2,13,8,0,0,0.0,0.0,26,0,26,12,1090.0,GA,6512602,160.07999999999998,27561
253,1990,13,269,331.645176498437,267.0,12,3,0,0,12,3,0,0,5,2,5,3,1,1,11,2,0,0,0.0,0.0,15,0,15,5,267.0,GA,6512602,160.07999999999998,27561
254,1990,13,271,431.290352996873,219.0,7,3,0,0,5,3,0,0,3,0,2,5,1,0,4,5,0,0,0.0,0.0,10,0,10,3,219.0,GA,6512602,160.07999999999998,27561
255,1990,13,273,1933.67764747655,1032.0,14,17,1,0,28,1,1,0,13,0,4,15,1,2,15,14,0,0,0.0,0.0,32,0,32,13,1032.0,GA,6512602,160.07999999999998,27561
256,1990,13,275,7894.22588249218,8720.0,138,52,11,0,118,38,42,0,141,0,34,26,46,9,125,21,2,0,18.0,0.0,201,0,199,141,8702.0,GA,6512602,160.07999999999998,27561
257,1990,13,277,8180.80658848593,7603.0,214,30,4,0,124,71,48,0,168,2,44,34,29,9,186,24,0,0,0.0,0.0,248,0,248,168,7603.0,GA,6512602,160.07999999999998,27561
258,1990,13,278,37.0,69.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,1,1,69.0,GA,6512602,160.07999999999998,27561
259,1990,13,279,4589.45176498437,11839.0,44,47,13,0,82,3,18,0,58,1,16,29,13,4,68,19,0,0,0.0,0.0,104,0,104,58,11839.0,GA,6512602,160.07999999999998,27561
260,1990,13,281,1188.29035299687,1373.0,17,0,0,0,5,1,10,0,8,2,2,5,0,1,11,5,0,0,0.0,0.0,17,0,17,8,1373.0,GA,6512602,160.07999999999998,27561
261,1990,13,283,197.645176498437,192.0,1,3,1,0,5,0,0,0,2,0,0,3,0,0,3,2,0,0,0.0,0.0,5,0,5,2,192.0,GA,6512602,160.07999999999998,27561
262,1990,13,285,11890.2263539437,10513.0,170,57,27,0,137,87,24,5,175,5,28,46,29,6,178,41,0,0,0.0,0.0,254,0,254,175,10513.0,GA,6512602,160.07999999999998,27561
263,1990,13,287,1661.0,1170.0,57,6,0,0,22,17,24,0,46,0,12,5,10,0,48,5,0,0,0.0,0.0,63,0,63,46,1170.0,GA,6512602,160.07999999999998,27561
264,1990,13,289,827.0,772.0,21,6,3,0,17,11,2,0,18,0,4,8,9,0,18,3,0,0,0.0,0.0,30,0,30,18,772.0,GA,6512602,160.07999999999998,27561
265,1990,13,291,704.2903529968739,778.0,14,0,0,0,8,1,4,0,10,0,2,2,0,0,12,2,0,0,0.0,0.0,14,0,14,10,778.0,GA,6512602,160.07999999999998,27561
266,1990,13,293,4631.45176498437,2766.0,104,4,7,0,40,59,13,2,88,0,14,13,15,0,91,9,0,0,0.0,0.0,115,0,115,88,2766.0,GA,6512602,160.07999999999998,27561
267,1990,13,295,72016.2301255562,47409.0,1420,213,104,0,861,562,307,7,1052,38,323,325,34,8,1480,216,0,0,0.0,0.0,1738,0,1738,1052,47409.0,GA,6512602,160.07999999999998,27561
268,1990,13,297,80347.09882728901,62076.0,791,236,33,0,562,129,348,15,664,10,133,254,64,38,793,166,1,0,90.0,0.0,1061,0,1060,664,61986.0,GA,6512602,160.07999999999998,27561
269,1990,13,299,1158.58070599375,1136.0,17,8,3,0,20,1,5,0,2,0,4,22,1,1,16,10,0,0,0.0,0.0,28,0,28,2,1136.0,GA,6512602,160.07999999999998,27561
270,1990,13,301,478.0,191.0,6,4,1,0,7,2,2,0,3,0,2,6,5,0,4,2,0,0,0.0,0.0,11,0,11,3,191.0,GA,6512602,160.07999999999998,27561
271,1990,13,303,640.0,798.0,10,5,1,0,9,4,2,0,4,0,1,11,2,1,7,6,0,0,0.0,0.0,16,0,16,4,798.0,GA,6512602,160.07999999999998,27561
272,1990,13,305,3731.67764747655,3983.0,29,40,16,0,66,5,11,0,32,0,9,44,8,1,45,31,0,0,0.0,0.0,85,0,85,32,3983.0,GA,6512602,160.07999999999998,27561
273,1990,13,307,172.645176498437,161.0,5,0,1,0,5,0,0,0,3,0,2,1,1,0,4,1,0,0,0.0,0.0,6,0,6,3,161.0,GA,6512602,160.07999999999998,27561
274,1990,13,309,504.290352996873,325.0,7,2,0,0,4,1,2,0,4,0,1,4,0,0,5,4,0,0,0.0,0.0,9,0,9,4,325.0,GA,6512602,160.07999999999998,27561
275,1990,13,311,4063.1614119874903,3528.0,68,3,1,0,40,3,27,0,46,0,10,16,1,0,62,9,0,0,0.0,0.0,72,0,72,46,3528.0,GA,6512602,160.07999999999998,27561
276,1990,13,313,23648.4202369093,11915.0,152,56,27,0,154,27,50,0,132,0,10,93,5,4,165,61,0,0,0.0,0.0,235,0,235,132,11915.0,GA,6512602,160.07999999999998,27561
277,1990,13,315,179.0,176.0,5,2,1,0,5,1,2,0,5,0,1,2,1,0,6,1,0,0,0.0,0.0,8,0,8,5,176.0,GA,6512602,160.07999999999998,27561
278,1990,13,317,174.0,250.0,1,5,0,0,5,0,1,0,4,0,1,1,3,0,2,1,0,0,0.0,0.0,6,0,6,4,250.0,GA,6512602,160.07999999999998,27561
279,1990,13,319,1235.80658848593,869.0,16,11,0,0,11,10,5,0,17,0,1,9,4,1,12,10,0,0,0.0,0.0,27,0,27,17,869.0,GA,6512602,160.07999999999998,27561
