,year,state,race,sex,age,population
21155,1989,OR,2,2,1,27676
21156,1989,OR,2,2,2,20919
21157,1989,OR,2,2,3,15017
21158,1989,OR,2,2,4,7286
21159,1989,OR,2,2,5,4778
21160,1989,PA,1,1,1,1414283
21161,1989,PA,1,1,2,1231571
21162,1989,PA,1,1,3,1037191
21163,1989,PA,1,1,4,750587
21164,1989,PA,1,1,5,663295
21165,1989,PA,1,2,1,1346889
21166,1989,PA,1,2,2,1246648
21167,1989,PA,1,2,3,1064783
21168,1989,PA,1,2,4,838628
21169,1989,PA,1,2,5,1021183
21170,1989,PA,2,1,1,212666
21171,1989,PA,2,1,2,157974
21172,1989,PA,2,1,3,105950
21173,1989,PA,2,1,4,65640
21174,1989,PA,2,1,5,45123
21175,1989,PA,2,2,1,208157
21176,1989,PA,2,2,2,171064
21177,1989,PA,2,2,3,126157
21178,1989,PA,2,2,4,84873
21179,1989,PA,2,2,5,73365
21180,1989,RI,1,1,1,121273
21181,1989,RI,1,1,2,119931
21182,1989,RI,1,1,3,90461
21183,1989,RI,1,1,4,60509
21184,1989,RI,1,1,5,55373
21185,1989,RI,1,2,1,116254
21186,1989,RI,1,2,2,120882
21187,1989,RI,1,2,3,93488
21188,1989,RI,1,2,4,68540
21189,1989,RI,1,2,5,89623
21190,1989,RI,2,1,1,13014
21191,1989,RI,2,1,2,9834
21192,1989,RI,2,1,3,5383
21193,1989,RI,2,1,4,2520
21194,1989,RI,2,1,5,1314
21195,1989,RI,2,2,1,12267
21196,1989,RI,2,2,2,9569
21197,1989,RI,2,2,3,5514
21198,1989,RI,2,2,4,3010
21199,1989,RI,2,2,5,1911
21200,1989,SC,1,1,1,332076
21201,1989,SC,1,1,2,312863
21202,1989,SC,1,1,3,252883
21203,1989,SC,1,1,4,164427
21204,1989,SC,1,1,5,116676
21205,1989,SC,1,2,1,313635
21206,1989,SC,1,2,2,294215
21207,1989,SC,1,2,3,251665
21208,1989,SC,1,2,4,179351
21209,1989,SC,1,2,5,176991
21210,1989,SC,2,1,1,201577
21211,1989,SC,2,1,2,128160
21212,1989,SC,2,1,3,87304
21213,1989,SC,2,1,4,44895
21214,1989,SC,2,1,5,34598
21215,1989,SC,2,2,1,199733
21216,1989,SC,2,2,2,145811
21217,1989,SC,2,2,3,103023
21218,1989,SC,2,2,4,59222
21219,1989,SC,2,2,5,57667
21220,1989,SD,1,1,1,98403
21221,1989,SD,1,1,2,74113
21222,1989,SD,1,1,3,59532
21223,1989,SD,1,1,4,41355
21224,1989,SD,1,1,5,41397
21225,1989,SD,1,2,1,94423
21226,1989,SD,1,2,2,72260
21227,1989,SD,1,2,3,57338
21228,1989,SD,1,2,4,43828
21229,1989,SD,1,2,5,57581
21230,1989,SD,2,1,1,14234
21231,1989,SD,2,1,2,7051
21232,1989,SD,2,1,3,3762
21233,1989,SD,2,1,4,1980
21234,1989,SD,2,1,5,1090
21235,1989,SD,2,2,1,13849
21236,1989,SD,2,2,2,6849
21237,1989,SD,2,2,3,4109
21238,1989,SD,2,2,4,2193
21239,1989,SD,2,2,5,1440
21240,1989,TN,1,1,1,559111
21241,1989,TN,1,1,2,485411
21242,1989,TN,1,1,3,423081
21243,1989,TN,1,1,4,280465
21244,1989,TN,1,1,5,210662
21245,1989,TN,1,2,1,527586
21246,1989,TN,1,2,2,488152
21247,1989,TN,1,2,3,432013
21248,1989,TN,1,2,4,309014
21249,1989,TN,1,2,5,324222
21250,1989,TN,2,1,1,150490
21251,1989,TN,2,1,2,100032
21252,1989,TN,2,1,3,65145
21253,1989,TN,2,1,4,34828
21254,1989,TN,2,1,5,28596
21255,1989,TN,2,2,1,146250
21256,1989,TN,2,2,2,116908
21257,1989,TN,2,2,3,79705
21258,1989,TN,2,2,4,46921
21259,1989,TN,2,2,5,45871
21260,1989,TX,1,1,1,2304424
21261,1989,TX,1,1,2,1902181
21262,1989,TX,1,1,3,1437565
21263,1989,TX,1,1,4,856988
21264,1989,TX,1,1,5,613377
21265,1989,TX,1,2,1,2192795
21266,1989,TX,1,2,2,1839392
21267,1989,TX,1,2,3,1439820
21268,1989,TX,1,2,4,922282
21269,1989,TX,1,2,5,898409
21270,1989,TX,2,1,1,440939
21271,1989,TX,2,1,2,338555
21272,1989,TX,2,1,3,212895
21273,1989,TX,2,1,4,102843
21274,1989,TX,2,1,5,66696
21275,1989,TX,2,2,1,426685
21276,1989,TX,2,2,2,348941
21277,1989,TX,2,2,3,235790
21278,1989,TX,2,2,4,124869
21279,1989,TX,2,2,5,101385
21280,1989,UT,1,1,1,334481
21281,1989,UT,1,1,2,197627
21282,1989,UT,1,1,3,139582
21283,1989,UT,1,1,4,79331
21284,1989,UT,1,1,5,61303
21285,1989,UT,1,2,1,321126
21286,1989,UT,1,2,2,197451
21287,1989,UT,1,2,3,139976
21288,1989,UT,1,2,4,83725
21289,1989,UT,1,2,5,82000
21290,1989,UT,2,1,1,15453
21291,1989,UT,2,1,2,10821
21292,1989,UT,2,1,3,5301
21293,1989,UT,2,1,4,2196
21294,1989,UT,2,1,5,1347
21295,1989,UT,2,2,1,14892
21296,1989,UT,2,2,2,9826
21297,1989,UT,2,2,3,5458
21298,1989,UT,2,2,4,2467
21299,1989,UT,2,2,5,1523
21300,1989,VA,1,1,1,651108
21301,1989,VA,1,1,2,654258
21302,1989,VA,1,1,3,532750
21303,1989,VA,1,1,4,315517
21304,1989,VA,1,1,5,212821
21305,1989,VA,1,2,1,614417
21306,1989,VA,1,2,2,625113
21307,1989,VA,1,2,3,534605
21308,1989,VA,1,2,4,332551
21309,1989,VA,1,2,5,325325
21310,1989,VA,2,1,1,221446
21311,1989,VA,2,1,2,183375
21312,1989,VA,2,1,3,119027
21313,1989,VA,2,1,4,64470
21314,1989,VA,2,1,5,44276
21315,1989,VA,2,2,1,217516
21316,1989,VA,2,2,2,192200
21317,1989,VA,2,2,3,134740
21318,1989,VA,2,2,4,77881
21319,1989,VA,2,2,5,66848
21320,1989,VT,1,1,1,81510
21321,1989,VT,1,1,2,68097
21322,1989,VT,1,1,3,60008
21323,1989,VT,1,1,4,33735
21324,1989,VT,1,1,5,26125
21325,1989,VT,1,2,1,77602
21326,1989,VT,1,2,2,69335
21327,1989,VT,1,2,3,60071
21328,1989,VT,1,2,4,35524
21329,1989,VT,1,2,5,39035
21330,1989,VT,2,1,1,1342
21331,1989,VT,2,1,2,1069
21332,1989,VT,2,1,3,639
21333,1989,VT,2,1,4,242
21334,1989,VT,2,1,5,104
21335,1989,VT,2,2,1,1324
21336,1989,VT,2,2,2,985
21337,1989,VT,2,2,3,623
21338,1989,VT,2,2,4,233
21339,1989,VT,2,2,5,112
21340,1989,WA,1,1,1,621192
21341,1989,WA,1,1,2,542884
21342,1989,WA,1,1,3,478057
21343,1989,WA,1,1,4,269391
21344,1989,WA,1,1,5,226094
21345,1989,WA,1,2,1,588775
21346,1989,WA,1,2,2,526603
21347,1989,WA,1,2,3,471471
21348,1989,WA,1,2,4,275775
21349,1989,WA,1,2,5,312227
21350,1989,WA,2,1,1,81339
21351,1989,WA,2,1,2,64163
21352,1989,WA,2,1,3,41288
21353,1989,WA,2,1,4,18256
21354,1989,WA,2,1,5,10692
21355,1989,WA,2,2,1,78310
21356,1989,WA,2,2,2,60999
21357,1989,WA,2,2,3,43777
21358,1989,WA,2,2,4,21884
21359,1989,WA,2,2,5,13137
21360,1989,WI,1,1,1,660047
21361,1989,WI,1,1,2,553646
21362,1989,WI,1,1,3,451026
21363,1989,WI,1,1,4,295021
21364,1989,WI,1,1,5,256606
21365,1989,WI,1,2,1,627665
21366,1989,WI,1,2,2,551065
21367,1989,WI,1,2,3,446923
21368,1989,WI,1,2,4,309531
21369,1989,WI,1,2,5,374258
21370,1989,WI,2,1,1,74218
21371,1989,WI,2,1,2,41949
21372,1989,WI,2,1,3,24755
21373,1989,WI,2,1,4,12035
21374,1989,WI,2,1,5,5619
21375,1989,WI,2,2,1,72705
21376,1989,WI,2,2,2,47901
21377,1989,WI,2,2,3,28958
21378,1989,WI,2,2,4,14389
21379,1989,WI,2,2,5,8161
21380,1989,WV,1,1,1,252726
21381,1989,WV,1,1,2,183316
21382,1989,WV,1,1,3,174848
21383,1989,WV,1,1,4,123532
21384,1989,WV,1,1,5,102478
21385,1989,WV,1,2,1,239124
21386,1989,WV,1,2,2,192975
21387,1989,WV,1,2,3,178378
21388,1989,WV,1,2,4,138520
21389,1989,WV,1,2,5,154033
21390,1989,WV,2,1,1,11352
21391,1989,WV,2,1,2,7468
21392,1989,WV,2,1,3,5567
21393,1989,WV,2,1,4,3341
21394,1989,WV,2,1,5,3491
21395,1989,WV,2,2,1,10903
21396,1989,WV,2,2,2,8020
21397,1989,WV,2,2,3,6174
21398,1989,WV,2,2,4,4567
21399,1989,WV,2,2,5,5756
21400,1989,WY,1,1,1,75010
21401,1989,WY,1,1,2,50483
21402,1989,WY,1,1,3,48505
21403,1989,WY,1,1,4,28431
21404,1989,WY,1,1,5,19304
21405,1989,WY,1,2,1,70824
21406,1989,WY,1,2,2,49958
21407,1989,WY,1,2,3,45491
21408,1989,WY,1,2,4,28309
21409,1989,WY,1,2,5,25863
21410,1989,WY,2,1,1,3533
21411,1989,WY,2,1,2,2190
21412,1989,WY,2,1,3,1371
21413,1989,WY,2,1,4,670
21414,1989,WY,2,1,5,341
21415,1989,WY,2,2,1,3263
21416,1989,WY,2,2,2,2130
21417,1989,WY,2,2,3,1502
21418,1989,WY,2,2,4,783
21419,1989,WY,2,2,5,415
21420,1990,AK,1,1,1,71902
21421,1990,AK,1,1,2,62544
21422,1990,AK,1,1,3,60807
21423,1990,AK,1,1,4,22439
21424,1990,AK,1,1,5,8050
21425,1990,AK,1,2,1,65816
21426,1990,AK,1,2,2,54309
21427,1990,AK,1,2,3,50432
21428,1990,AK,1,2,4,18146
21429,1990,AK,1,2,5,8831
21430,1990,AK,2,1,1,27969
21431,1990,AK,2,1,2,18704
21432,1990,AK,2,1,3,11727
21433,1990,AK,2,1,4,5052
21434,1990,AK,2,1,5,2466
21435,1990,AK,2,2,1,26603
21436,1990,AK,2,2,2,17576
21437,1990,AK,2,2,3,11547
21438,1990,AK,2,2,4,5387
21439,1990,AK,2,2,5,2983
21440,1990,AL,1,1,1,406376
21441,1990,AL,1,1,2,354369
21442,1990,AL,1,1,3,312563
21443,1990,AL,1,1,4,215728
21444,1990,AL,1,1,5,162332
21445,1990,AL,1,2,1,384265
21446,1990,AL,1,2,2,349057
21447,1990,AL,1,2,3,317186
21448,1990,AL,1,2,4,236007
21449,1990,AL,1,2,5,249881
21450,1990,AL,2,1,1,199572
21451,1990,AL,2,1,2,117580
21452,1990,AL,2,1,3,84329
21453,1990,AL,2,1,4,46188
21454,1990,AL,2,1,5,41470
21455,1990,AL,2,2,1,197637
21456,1990,AL,2,2,2,140817
21457,1990,AL,2,2,3,102289
21458,1990,AL,2,2,4,64118
21459,1990,AL,2,2,5,68291
21460,1990,AR,1,1,1,275406
21461,1990,AR,1,1,2,215640
21462,1990,AR,1,1,3,195549
21463,1990,AR,1,1,4,137635
21464,1990,AR,1,1,5,125862
21465,1990,AR,1,2,1,259302
21466,1990,AR,1,2,2,214901
21467,1990,AR,1,2,3,200803
21468,1990,AR,1,2,4,150734
21469,1990,AR,1,2,5,180779
21470,1990,AR,2,1,1,81066
21471,1990,AR,2,1,2,42524
21472,1990,AR,2,1,3,29752
21473,1990,AR,2,1,4,15895
21474,1990,AR,2,1,5,16834
21475,1990,AR,2,2,1,79335
21476,1990,AR,2,2,2,51238
21477,1990,AR,2,2,3,35525
21478,1990,AR,2,2,4,21536
21479,1990,AR,2,2,5,26270
21480,1990,AZ,1,1,1,489201
21481,1990,AZ,1,1,2,411678
21482,1990,AZ,1,1,3,325470
21483,1990,AZ,1,1,4,200572
21484,1990,AZ,1,1,5,199359
21485,1990,AZ,1,2,1,464370
21486,1990,AZ,1,2,2,393477
21487,1990,AZ,1,2,3,326649
21488,1990,AZ,1,2,4,220246
21489,1990,AZ,1,2,5,262164
21490,1990,AZ,2,1,1,83484
21491,1990,AZ,2,1,2,55140
21492,1990,AZ,2,1,3,31962
21493,1990,AZ,2,1,4,15046
21494,1990,AZ,2,1,5,8731
21495,1990,AZ,2,2,1,80908
21496,1990,AZ,2,2,2,52626
21497,1990,AZ,2,2,3,34071
21498,1990,AZ,2,2,4,17713
21499,1990,AZ,2,2,5,11230
21500,1990,CA,1,1,1,3612473
21501,1990,CA,1,1,2,3498038
21502,1990,CA,1,1,3,2576642
21503,1990,CA,1,1,4,1416139
21504,1990,CA,1,1,5,1132110
21505,1990,CA,1,2,1,3388238
21506,1990,CA,1,2,2,3115609
21507,1990,CA,1,2,3,2503896
21508,1990,CA,1,2,4,1491429
21509,1990,CA,1,2,5,1619664
21510,1990,CA,2,1,1,968255
21511,1990,CA,2,1,2,805755
21512,1990,CA,2,1,3,556637
21513,1990,CA,2,1,4,272244
21514,1990,CA,2,1,5,162961
21515,1990,CA,2,2,1,917487
21516,1990,CA,2,2,2,785689
21517,1990,CA,2,2,3,601474
21518,1990,CA,2,2,4,315894
21519,1990,CA,2,2,5,218881
21520,1990,CO,1,1,1,459708
21521,1990,CO,1,1,2,393175
21522,1990,CO,1,1,3,357556
21523,1990,CO,1,1,4,182259
21524,1990,CO,1,1,5,131549
21525,1990,CO,1,2,1,434728
21526,1990,CO,1,2,2,386230
21527,1990,CO,1,2,3,353499
21528,1990,CO,1,2,4,191360
21529,1990,CO,1,2,5,187751
21530,1990,CO,2,1,1,42241
21531,1990,CO,2,1,2,35158
21532,1990,CO,2,1,3,22383
21533,1990,CO,2,1,4,10105
21534,1990,CO,2,1,5,4803
21535,1990,CO,2,2,1,41048
21536,1990,CO,2,2,2,32314
21537,1990,CO,2,2,3,23399
21538,1990,CO,2,2,4,11446
21539,1990,CO,2,2,5,6906
21540,1990,CT,1,1,1,372312
21541,1990,CT,1,1,2,369739
21542,1990,CT,1,1,3,318613
21543,1990,CT,1,1,4,200781
21544,1990,CT,1,1,5,168831
21545,1990,CT,1,2,1,353565
21546,1990,CT,1,2,2,364658
21547,1990,CT,1,2,3,327418
21548,1990,CT,1,2,4,215529
21549,1990,CT,1,2,5,257703
21550,1990,CT,2,1,1,61336
21551,1990,CT,2,1,2,49165
21552,1990,CT,2,1,3,31371
21553,1990,CT,2,1,4,15608
21554,1990,CT,2,1,5,7374
21555,1990,CT,2,2,1,59283
21556,1990,CT,2,2,2,51885
21557,1990,CT,2,2,3,36360
21558,1990,CT,2,2,4,18765
21559,1990,CT,2,2,5,11671
21560,1990,DC,1,1,1,14123
21561,1990,DC,1,1,2,36031
21562,1990,DC,1,1,3,23731
21563,1990,DC,1,1,4,11167
21564,1990,DC,1,1,5,8979
21565,1990,DC,1,2,1,14076
21566,1990,DC,1,2,2,35651
21567,1990,DC,1,2,3,22188
21568,1990,DC,1,2,4,10560
21569,1990,DC,1,2,5,15328
21570,1990,DC,2,1,1,53425
21571,1990,DC,2,1,2,52112
21572,1990,DC,2,1,3,38254
21573,1990,DC,2,1,4,25080
21574,1990,DC,2,1,5,19193
21575,1990,DC,2,2,1,53474
21576,1990,DC,2,2,2,60542
21577,1990,DC,2,2,3,45426
21578,1990,DC,2,2,4,32478
21579,1990,DC,2,2,5,33503
21580,1990,DE,1,1,1,72753
21581,1990,DE,1,1,2,70010
21582,1990,DE,1,1,3,55902
21583,1990,DE,1,1,4,37298
21584,1990,DE,1,1,5,29172
21585,1990,DE,1,2,1,69761
21586,1990,DE,1,2,2,69754
21587,1990,DE,1,2,3,56655
21588,1990,DE,1,2,4,40121
21589,1990,DE,1,2,5,42547
21590,1990,DE,2,1,1,22388
21591,1990,DE,2,1,2,16334
21592,1990,DE,2,1,3,11118
21593,1990,DE,2,1,4,6032
21594,1990,DE,2,1,5,3701
21595,1990,DE,2,2,1,22176
21596,1990,DE,2,2,2,18065
21597,1990,DE,2,2,3,13237
21598,1990,DE,2,2,4,7032
21599,1990,DE,2,2,5,5511
21600,1990,FL,1,1,1,1317047
21601,1990,FL,1,1,2,1257737
21602,1990,FL,1,1,3,1057916
21603,1990,FL,1,1,4,770751
21604,1990,FL,1,1,5,957336
21605,1990,FL,1,2,1,1243146
21606,1990,FL,1,2,2,1207619
21607,1990,FL,1,2,3,1072098
21608,1990,FL,1,2,4,878459
21609,1990,FL,1,2,5,1280080
21610,1990,FL,2,1,1,389762
21611,1990,FL,2,1,2,245447
21612,1990,FL,2,1,3,171742
21613,1990,FL,2,1,4,90085
21614,1990,FL,2,1,5,54500
21615,1990,FL,2,2,1,381190
21616,1990,FL,2,2,2,270060
21617,1990,FL,2,2,3,197151
21618,1990,FL,2,2,4,107817
21619,1990,FL,2,2,5,83364
21620,1990,GA,1,1,1,659076
21621,1990,GA,1,1,2,609298
21622,1990,GA,1,1,3,520480
21623,1990,GA,1,1,4,303759
21624,1990,GA,1,1,5,201255
21625,1990,GA,1,2,1,618430
21626,1990,GA,1,2,2,585112
21627,1990,GA,1,2,3,522345
21628,1990,GA,1,2,4,322111
21629,1990,GA,1,2,5,317512
21630,1990,GA,2,1,1,345806
21631,1990,GA,2,1,2,239244
21632,1990,GA,2,1,3,161472
21633,1990,GA,2,1,4,72440
21634,1990,GA,2,1,5,49288
21635,1990,GA,2,2,1,339473
21636,1990,GA,2,2,2,272396
21637,1990,GA,2,2,3,191629
21638,1990,GA,2,2,4,94621
21639,1990,GA,2,2,5,86855
21640,1990,HI,1,1,1,38445
21641,1990,HI,1,1,2,53900
21642,1990,HI,1,1,3,44676
21643,1990,HI,1,1,4,18926
21644,1990,HI,1,1,5,13378
21645,1990,HI,1,2,1,34007
21646,1990,HI,1,2,2,42136
21647,1990,HI,1,2,3,38072
21648,1990,HI,1,2,4,17347
21649,1990,HI,1,2,5,14713
21650,1990,HI,2,1,1,122327
21651,1990,HI,2,1,2,102162
21652,1990,HI,2,1,3,78690
21653,1990,HI,2,1,4,48256
21654,1990,HI,2,1,5,45885
21655,1990,HI,2,2,1,115986
21656,1990,HI,2,2,2,95711
21657,1990,HI,2,2,3,80683
21658,1990,HI,2,2,4,57291
21659,1990,HI,2,2,5,50900
21660,1990,IA,1,1,1,395234
21661,1990,IA,1,1,2,299743
21662,1990,IA,1,1,3,265488
21663,1990,IA,1,1,4,178606
21664,1990,IA,1,1,5,167776
21665,1990,IA,1,2,1,377553
21666,1990,IA,1,2,2,301237
21667,1990,IA,1,2,3,266409
21668,1990,IA,1,2,4,193182
21669,1990,IA,1,2,5,255524
21670,1990,IA,2,1,1,16831
21671,1990,IA,2,1,2,12491
21672,1990,IA,2,1,3,6374
21673,1990,IA,2,1,4,3041
21674,1990,IA,2,1,5,1545
21675,1990,IA,2,2,1,16168
21676,1990,IA,2,2,2,11468
21677,1990,IA,2,2,3,6715
21678,1990,IA,2,2,4,3357
21679,1990,IA,2,2,5,2276
21680,1990,ID,1,1,1,171476
21681,1990,ID,1,1,2,106379
21682,1990,ID,1,1,3,100687
21683,1990,ID,1,1,4,59250
21684,1990,ID,1,1,5,52285
21685,1990,ID,1,2,1,163367
21686,1990,ID,1,2,2,104171
21687,1990,ID,1,2,3,98646
21688,1990,ID,1,2,4,60853
21689,1990,ID,1,2,5,68037
21690,1990,ID,2,1,1,5558
21691,1990,ID,2,1,2,4125
21692,1990,ID,2,1,3,2516
21693,1990,ID,2,1,4,1009
21694,1990,ID,2,1,5,614
21695,1990,ID,2,2,1,5401
21696,1990,ID,2,2,2,3555
21697,1990,ID,2,2,3,2585
21698,1990,ID,2,2,4,1207
21699,1990,ID,2,2,5,663
21700,1990,IL,1,1,1,1319472
21701,1990,IL,1,1,2,1187804
21702,1990,IL,1,1,3,974941
21703,1990,IL,1,1,4,618881
21704,1990,IL,1,1,5,503766
21705,1990,IL,1,2,1,1243154
21706,1990,IL,1,2,2,1152293
21707,1990,IL,1,2,3,978858
21708,1990,IL,1,2,4,661900
21709,1990,IL,1,2,5,781211
21710,1990,IL,2,1,1,370629
21711,1990,IL,2,1,2,249947
21712,1990,IL,2,1,3,179362
21713,1990,IL,2,1,4,100631
21714,1990,IL,2,1,5,58566
21715,1990,IL,2,2,1,359923
21716,1990,IL,2,2,2,278387
21717,1990,IL,2,2,3,217437
21718,1990,IL,2,2,4,125240
21719,1990,IL,2,2,5,90914
21720,1990,IN,1,1,1,742214
21721,1990,IN,1,1,2,608540
21722,1990,IN,1,1,3,522246
21723,1990,IN,1,1,4,333668
21724,1990,IN,1,1,5,258887
21725,1990,IN,1,2,1,705024
21726,1990,IN,1,2,2,611225
21727,1990,IN,1,2,3,530821
21728,1990,IN,1,2,4,360718
21729,1990,IN,1,2,5,398925
21730,1990,IN,2,1,1,89052
21731,1990,IN,2,1,2,58907
21732,1990,IN,2,1,3,41955
21733,1990,IN,2,1,4,24050
21734,1990,IN,2,1,5,15487
21735,1990,IN,2,2,1,87496
21736,1990,IN,2,2,2,66468
21737,1990,IN,2,2,3,49167
21738,1990,IN,2,2,4,29215
21739,1990,IN,2,2,5,23733
21740,1990,KS,1,1,1,339664
21741,1990,KS,1,1,2,271213
21742,1990,KS,1,1,3,230395
21743,1990,KS,1,1,4,144160
21744,1990,KS,1,1,5,131674
21745,1990,KS,1,2,1,321127
21746,1990,KS,1,2,2,264200
21747,1990,KS,1,2,3,227295
21748,1990,KS,1,2,4,154084
21749,1990,KS,1,2,5,198387
21750,1990,KS,2,1,1,38717
21751,1990,KS,2,1,2,30509
21752,1990,KS,2,1,3,17295
21753,1990,KS,2,1,4,7986
21754,1990,KS,2,1,5,5225
21755,1990,KS,2,2,1,36772
21756,1990,KS,2,2,2,27540
21757,1990,KS,2,2,3,17901
21758,1990,KS,2,2,4,9456
21759,1990,KS,2,2,5,7749
21760,1990,KY,1,1,1,497076
21761,1990,KY,1,1,2,405362
21762,1990,KY,1,1,3,350707
21763,1990,KY,1,1,4,225208
21764,1990,KY,1,1,5,174532
21765,1990,KY,1,2,1,470069
21766,1990,KY,1,2,2,412545
21767,1990,KY,1,2,3,360726
21768,1990,KY,1,2,4,246290
21769,1990,KY,1,2,5,264621
21770,1990,KY,2,1,1,52277
21771,1990,KY,2,1,2,37112
21772,1990,KY,2,1,3,23596
21773,1990,KY,2,1,4,13332
21774,1990,KY,2,1,5,10358
21775,1990,KY,2,2,1,49453
21776,1990,KY,2,2,2,39294
21777,1990,KY,2,2,3,27971
21778,1990,KY,2,2,4,16685
21779,1990,KY,2,2,5,16834
21780,1990,LA,1,1,1,415975
21781,1990,LA,1,1,2,350109
21782,1990,LA,1,1,3,298023
21783,1990,LA,1,1,4,190357
21784,1990,LA,1,1,5,140813
21785,1990,LA,1,2,1,397487
21786,1990,LA,1,2,2,346813
21787,1990,LA,1,2,3,298694
21788,1990,LA,1,2,4,206714
21789,1990,LA,1,2,5,214201
21790,1990,LA,2,1,1,268143
21791,1990,LA,2,1,2,157881
21792,1990,LA,2,1,3,107896
21793,1990,LA,2,1,4,57990
21794,1990,LA,2,1,5,44566
21795,1990,LA,2,2,1,264947
21796,1990,LA,2,2,2,182497
21797,1990,LA,2,2,3,132663
21798,1990,LA,2,2,4,76715
21799,1990,LA,2,2,5,69048
21800,1990,MA,1,1,1,702846
21801,1990,MA,1,1,2,728814
21802,1990,MA,1,1,3,571507
21803,1990,MA,1,1,4,349192
21804,1990,MA,1,1,5,301474
21805,1990,MA,1,2,1,672533
21806,1990,MA,1,2,2,737736
21807,1990,MA,1,2,3,593836
21808,1990,MA,1,2,4,385442
21809,1990,MA,1,2,5,490249
21810,1990,MA,2,1,1,86547
21811,1990,MA,2,1,2,76347
21812,1990,MA,2,1,3,45273
21813,1990,MA,2,1,4,19803
21814,1990,MA,2,1,5,10205
21815,1990,MA,2,2,1,85768
21816,1990,MA,2,2,2,77906
21817,1990,MA,2,2,3,48413
21818,1990,MA,2,2,4,23187
21819,1990,MA,2,2,5,15561
21820,1990,MD,1,1,1,449670
21821,1990,MD,1,1,2,442977
21822,1990,MD,1,1,3,386119
21823,1990,MD,1,1,4,233912
21824,1990,MD,1,1,5,171442
21825,1990,MD,1,2,1,426127
21826,1990,MD,1,2,2,435665
21827,1990,MD,1,2,3,388938
21828,1990,MD,1,2,4,245197
21829,1990,MD,1,2,5,259819
21830,1990,MD,2,1,1,222528
21831,1990,MD,2,1,2,184173
21832,1990,MD,2,1,3,134787
21833,1990,MD,2,1,4,67835
21834,1990,MD,2,1,5,34105
21835,1990,MD,2,2,1,217439
21836,1990,MD,2,2,2,206756
21837,1990,MD,2,2,3,161049
21838,1990,MD,2,2,4,78601
21839,1990,MD,2,2,5,52631
21840,1990,ME,1,1,1,173870
21841,1990,ME,1,1,2,141827
21842,1990,ME,1,1,3,130755
21843,1990,ME,1,1,4,79016
21844,1990,ME,1,1,5,65037
21845,1990,ME,1,2,1,165070
21846,1990,ME,1,2,2,144580
21847,1990,ME,1,2,3,131006
21848,1990,ME,1,2,4,84800
21849,1990,ME,1,2,5,98047
21850,1990,ME,2,1,1,3521
21851,1990,ME,2,1,2,3027
21852,1990,ME,2,1,3,1722
21853,1990,ME,2,1,4,631
21854,1990,ME,2,1,5,242
21855,1990,ME,2,2,1,3383
21856,1990,ME,2,2,2,2542
21857,1990,ME,2,2,3,1651
21858,1990,ME,2,2,4,676
21859,1990,ME,2,2,5,316
21860,1990,MI,1,1,1,1137990
21861,1990,MI,1,1,2,953617
21862,1990,MI,1,1,3,823829
21863,1990,MI,1,1,4,517279
21864,1990,MI,1,1,5,399260
21865,1990,MI,1,2,1,1081612
21866,1990,MI,1,2,2,957266
21867,1990,MI,1,2,3,830772
21868,1990,MI,1,2,4,550560
21869,1990,MI,1,2,5,591986
21870,1990,MI,2,1,1,270750
21871,1990,MI,2,1,2,171970
21872,1990,MI,2,1,3,130247
21873,1990,MI,2,1,4,68724
21874,1990,MI,2,1,5,47909
21875,1990,MI,2,2,1,267470
21876,1990,MI,2,2,2,199888
21877,1990,MI,2,2,3,155810
21878,1990,MI,2,2,4,84127
21879,1990,MI,2,2,5,70253
21880,1990,MN,1,1,1,614360
21881,1990,MN,1,1,2,514907
21882,1990,MN,1,1,3,436414
21883,1990,MN,1,1,4,255268
21884,1990,MN,1,1,5,219003
21885,1990,MN,1,2,1,584882
21886,1990,MN,1,2,2,516463
21887,1990,MN,1,2,3,434110
21888,1990,MN,1,2,4,266407
21889,1990,MN,1,2,5,321654
21890,1990,MN,2,1,1,51619
21891,1990,MN,2,1,2,32139
21892,1990,MN,2,1,3,19100
21893,1990,MN,2,1,4,7056
21894,1990,MN,2,1,5,3223
21895,1990,MN,2,2,1,52017
21896,1990,MN,2,2,2,31011
21897,1990,MN,2,2,3,18181
21898,1990,MN,2,2,4,7632
21899,1990,MN,2,2,5,4411
21900,1990,MO,1,1,1,641146
21901,1990,MO,1,1,2,527120
21902,1990,MO,1,1,3,450208
21903,1990,MO,1,1,4,303841
21904,1990,MO,1,1,5,261949
21905,1990,MO,1,2,1,608974
21906,1990,MO,1,2,2,529469
21907,1990,MO,1,2,3,461965
21908,1990,MO,1,2,4,327923
21909,1990,MO,1,2,5,403618
21910,1990,MO,2,1,1,112030
21911,1990,MO,2,1,2,75146
21912,1990,MO,2,1,3,50443
21913,1990,MO,2,1,4,28667
21914,1990,MO,2,1,5,19981
21915,1990,MO,2,2,1,109816
21916,1990,MO,2,2,2,84539
21917,1990,MO,2,2,3,62345
21918,1990,MO,2,2,4,37349
21919,1990,MO,2,2,5,32351
21920,1990,MS,1,1,1,231663
21921,1990,MS,1,1,2,191396
21922,1990,MS,1,1,3,167881
21923,1990,MS,1,1,4,118501
21924,1990,MS,1,1,5,89625
21925,1990,MS,1,2,1,217113
21926,1990,MS,1,2,2,186584
21927,1990,MS,1,2,3,169555
21928,1990,MS,1,2,4,128723
