,year,state,race,sex,age,state_fips,population
31737,2000,CO,2,2,3,2432,42019
31738,2000,CO,2,2,4,1920,19829
31739,2000,CO,2,2,5,2352,11416
31740,2000,CT,1,1,1,360,392785
31741,2000,CT,1,1,2,216,263401
31742,2000,CT,1,1,3,216,362301
31743,2000,CT,1,1,4,216,236073
31744,2000,CT,1,1,5,360,179307
31745,2000,CT,1,2,1,360,372849
31746,2000,CT,1,2,2,216,263437
31747,2000,CT,1,2,3,216,372122
31748,2000,CT,1,2,4,216,251089
31749,2000,CT,1,2,5,360,263448
31750,2000,CT,2,1,1,720,81625
31751,2000,CT,2,1,2,432,54254
31752,2000,CT,2,1,3,432,47362
31753,2000,CT,2,1,4,432,24241
31754,2000,CT,2,1,5,720,11110
31755,2000,CT,2,2,1,720,78893
31756,2000,CT,2,2,2,432,57949
31757,2000,CT,2,2,3,432,53225
31758,2000,CT,2,2,4,432,29419
31759,2000,CT,2,2,5,720,16887
31760,2000,DC,1,1,1,55,16098
31761,2000,DC,1,1,2,33,36897
31762,2000,DC,1,1,3,33,23766
31763,2000,DC,1,1,4,33,15011
31764,2000,DC,1,1,5,55,8358
31765,2000,DC,1,2,1,55,16563
31766,2000,DC,1,2,2,33,36117
31767,2000,DC,1,2,3,33,19422
31768,2000,DC,1,2,4,33,15417
31769,2000,DC,1,2,5,55,11338
31770,2000,DC,2,1,1,110,50987
31771,2000,DC,2,1,2,66,36537
31772,2000,DC,2,1,3,66,39006
31773,2000,DC,2,1,4,66,24590
31774,2000,DC,2,1,5,110,18153
31775,2000,DC,2,2,1,110,51636
31776,2000,DC,2,2,2,66,44163
31777,2000,DC,2,2,3,66,44887
31778,2000,DC,2,2,4,66,31185
31779,2000,DC,2,2,5,110,31915
31780,2000,DE,1,1,1,150,79780
31781,2000,DE,1,1,2,90,59899
31782,2000,DE,1,1,3,90,70462
31783,2000,DE,1,1,4,90,48302
31784,2000,DE,1,1,5,150,38010
31785,2000,DE,1,2,1,150,76411
31786,2000,DE,1,2,2,90,59446
31787,2000,DE,1,2,3,90,71215
31788,2000,DE,1,2,4,90,51939
31789,2000,DE,1,2,5,150,51510
31790,2000,DE,2,1,1,300,31694
31791,2000,DE,2,1,2,180,19690
31792,2000,DE,2,1,3,180,18996
31793,2000,DE,2,1,4,180,10023
31794,2000,DE,2,1,5,300,5070
31795,2000,DE,2,2,1,300,30764
31796,2000,DE,2,2,2,180,21724
31797,2000,DE,2,2,3,180,22242
31798,2000,DE,2,2,4,180,11617
31799,2000,DE,2,2,5,300,7579
31800,2000,FL,1,1,1,4020,1560869
31801,2000,FL,1,1,2,2412,1213378
31802,2000,FL,1,1,3,2412,1472678
31803,2000,FL,1,1,4,2412,1066364
31804,2000,FL,1,1,5,4020,1138746
31805,2000,FL,1,2,1,4020,1470590
31806,2000,FL,1,2,2,2412,1147364
31807,2000,FL,1,2,3,2412,1471768
31808,2000,FL,1,2,4,2412,1168721
31809,2000,FL,1,2,5,4020,1470990
31810,2000,FL,2,1,1,7908,520998
31811,2000,FL,2,1,2,4812,318477
31812,2000,FL,2,1,3,4824,303077
31813,2000,FL,2,1,4,4800,154536
31814,2000,FL,2,1,5,7452,81078
31815,2000,FL,2,2,1,7860,506132
31816,2000,FL,2,2,2,4788,340827
31817,2000,FL,2,2,3,4812,339475
31818,2000,FL,2,2,4,4788,180106
31819,2000,FL,2,2,5,7500,121341
31820,2000,GA,1,1,1,10335,777597
31821,2000,GA,1,1,2,6201,655689
31822,2000,GA,1,1,3,6201,672053
31823,2000,GA,1,1,4,6201,440078
31824,2000,GA,1,1,5,10335,253425
31825,2000,GA,1,2,1,10335,723970
31826,2000,GA,1,2,2,6201,592091
31827,2000,GA,1,2,3,6201,656273
31828,2000,GA,1,2,4,6201,452777
31829,2000,GA,1,2,5,10335,370836
31830,2000,GA,2,1,1,18928,466133
31831,2000,GA,2,1,2,11843,309871
31832,2000,GA,2,1,3,11726,281847
31833,2000,GA,2,1,4,11349,130997
31834,2000,GA,2,1,5,14755,59380
31835,2000,GA,2,2,1,18915,455275
31836,2000,GA,2,2,2,11830,339710
31837,2000,GA,2,2,3,11869,326293
31838,2000,GA,2,2,4,11362,158209
31839,2000,GA,2,2,5,15743,104799
31840,2000,HI,1,1,1,300,28938
31841,2000,HI,1,1,2,195,39036
31842,2000,HI,1,1,3,210,42825
31843,2000,HI,1,1,4,225,30124
31844,2000,HI,1,1,5,330,17530
31845,2000,HI,1,2,1,315,26278
31846,2000,HI,1,2,2,180,27657
31847,2000,HI,1,2,3,225,36916
31848,2000,HI,1,2,4,225,26371
31849,2000,HI,1,2,5,330,19182
31850,2000,HI,2,1,1,600,139685
31851,2000,HI,2,1,2,390,95599
31852,2000,HI,2,1,3,405,98987
31853,2000,HI,2,1,4,405,63321
31854,2000,HI,2,1,5,660,53980
31855,2000,HI,2,2,1,600,131989
31856,2000,HI,2,2,2,375,92696
31857,2000,HI,2,2,3,405,102868
31858,2000,HI,2,2,4,405,69114
31859,2000,HI,2,2,5,630,70423
31860,2000,IA,1,1,1,9405,399647
31861,2000,IA,1,1,2,5643,270670
31862,2000,IA,1,1,3,5643,318338
31863,2000,IA,1,1,4,5643,211595
31864,2000,IA,1,1,5,9405,174853
31865,2000,IA,1,2,1,9405,379635
31866,2000,IA,1,2,2,5643,261868
31867,2000,IA,1,2,3,5643,316728
31868,2000,IA,1,2,4,5643,217944
31869,2000,IA,1,2,5,9405,255952
31870,2000,IA,2,1,1,15618,24866
31871,2000,IA,2,1,2,9196,17938
31872,2000,IA,2,1,3,8474,11749
31873,2000,IA,2,1,4,6327,5285
31874,2000,IA,2,1,5,5662,2351
31875,2000,IA,2,2,1,15637,23776
31876,2000,IA,2,2,2,8740,15858
31877,2000,IA,2,2,3,8303,11183
31878,2000,IA,2,2,4,6403,5607
31879,2000,IA,2,2,5,6536,3224
31880,2000,ID,1,1,1,3520,204244
31881,2000,ID,1,1,2,2112,130357
31882,2000,ID,1,1,3,2112,139320
31883,2000,ID,1,1,4,2112,92082
31884,2000,ID,1,1,5,3520,63483
31885,2000,ID,1,2,1,3520,194699
31886,2000,ID,1,2,2,2112,122192
31887,2000,ID,1,2,3,2112,137549
31888,2000,ID,1,2,4,2112,90939
31889,2000,ID,1,2,5,3520,80736
31890,2000,ID,2,1,1,5568,8384
31891,2000,ID,2,1,2,3200,5945
31892,2000,ID,2,1,3,3200,4586
31893,2000,ID,2,1,4,2864,2061
31894,2000,ID,2,1,5,2896,984
31895,2000,ID,2,2,1,5504,8192
31896,2000,ID,2,2,2,3120,5386
31897,2000,ID,2,2,3,3088,4755
31898,2000,ID,2,2,4,2560,2281
31899,2000,ID,2,2,5,3040,1255
31900,2000,IL,1,1,1,8670,1421017
31901,2000,IL,1,1,2,5202,1076457
31902,2000,IL,1,1,3,5202,1171454
31903,2000,IL,1,1,4,5202,731824
31904,2000,IL,1,1,5,8670,528302
31905,2000,IL,1,2,1,8670,1338081
31906,2000,IL,1,2,2,5202,1015962
31907,2000,IL,1,2,3,5202,1156998
31908,2000,IL,1,2,4,5202,764879
31909,2000,IL,1,2,5,8670,782861
31910,2000,IL,2,1,1,15334,429818
31911,2000,IL,2,1,2,9469,272280
31912,2000,IL,2,1,3,9265,244786
31913,2000,IL,2,1,4,8347,138885
31914,2000,IL,2,1,5,9826,74061
31915,2000,IL,2,2,1,15266,417431
31916,2000,IL,2,2,2,9231,296779
31917,2000,IL,2,2,3,8993,286505
31918,2000,IL,2,2,4,8177,170351
31919,2000,IL,2,2,5,10693,115430
31920,2000,IN,1,1,1,8280,790529
31921,2000,IN,1,1,2,4968,563913
31922,2000,IN,1,1,3,4968,634138
31923,2000,IN,1,1,4,4968,413409
31924,2000,IN,1,1,5,8280,285669
31925,2000,IN,1,2,1,8280,748960
31926,2000,IN,1,2,2,4968,546067
31927,2000,IN,1,2,3,4968,632361
31928,2000,IN,1,2,4,4968,432078
31929,2000,IN,1,2,5,8280,420770
31930,2000,IN,2,1,1,15264,114453
31931,2000,IN,2,1,2,9270,72176
31932,2000,IN,2,1,3,9198,62695
31933,2000,IN,2,1,4,8442,32915
31934,2000,IN,2,1,5,9432,18800
31935,2000,IN,2,2,1,15174,110670
31936,2000,IN,2,2,2,8874,74815
31937,2000,IN,2,2,3,8766,70557
31938,2000,IN,2,2,4,8172,38318
31939,2000,IN,2,2,5,10350,28573
31940,2000,KS,1,1,1,10500,362754
31941,2000,KS,1,1,2,6300,244912
31942,2000,KS,1,1,3,6300,280356
31943,2000,KS,1,1,4,6300,177150
31944,2000,KS,1,1,5,10500,139398
31945,2000,KS,1,2,1,10500,342762
31946,2000,KS,1,2,2,6300,232036
31947,2000,KS,1,2,3,6300,279486
31948,2000,KS,1,2,4,6300,181069
31949,2000,KS,1,2,5,10500,201204
31950,2000,KS,2,1,1,15880,48333
31951,2000,KS,2,1,2,9180,32436
31952,2000,KS,2,1,3,9660,26893
31953,2000,KS,2,1,4,7780,12586
31954,2000,KS,2,1,5,8260,6363
31955,2000,KS,2,2,1,15920,45722
31956,2000,KS,2,2,2,8300,29658
31957,2000,KS,2,2,3,8900,27105
31958,2000,KS,2,2,4,7760,13895
31959,2000,KS,2,2,5,9760,9563
31960,2000,KY,1,1,1,12600,510024
31961,2000,KY,1,1,2,7560,385834
31962,2000,KY,1,1,3,7560,425203
31963,2000,KY,1,1,4,7560,292279
31964,2000,KY,1,1,5,12600,193587
31965,2000,KY,1,2,1,12600,483254
31966,2000,KY,1,2,2,7560,380029
31967,2000,KY,1,2,3,7560,433857
31968,2000,KY,1,2,4,7560,308167
31969,2000,KY,1,2,5,12600,283652
31970,2000,KY,2,1,1,20958,61908
31971,2000,KY,2,1,2,13251,43013
31972,2000,KY,2,1,3,13650,38135
31973,2000,KY,2,1,4,11970,18443
31974,2000,KY,2,1,5,13629,10879
31975,2000,KY,2,2,1,20349,58958
31976,2000,KY,2,2,2,12600,41757
31977,2000,KY,2,2,3,12978,40862
31978,2000,KY,2,2,4,12264,21703
31979,2000,KY,2,2,5,15435,17477
31980,2000,LA,1,1,1,7040,402026
31981,2000,LA,1,1,2,4224,294861
31982,2000,LA,1,1,3,4224,339068
31983,2000,LA,1,1,4,4224,230207
31984,2000,LA,1,1,5,7040,161149
31985,2000,LA,1,2,1,7040,384104
31986,2000,LA,1,2,2,4224,289670
31987,2000,LA,1,2,3,4224,338033
31988,2000,LA,1,2,4,4224,240144
31989,2000,LA,1,2,5,7040,232778
31990,2000,LA,2,1,1,13354,293619
31991,2000,LA,2,1,2,8206,160819
31992,2000,LA,2,1,3,8250,152391
31993,2000,LA,2,1,4,8052,83126
31994,2000,LA,2,1,5,11506,47641
31995,2000,LA,2,2,1,13486,286248
31996,2000,LA,2,2,2,8316,180525
31997,2000,LA,2,2,3,8360,178834
31998,2000,LA,2,2,4,8074,100491
31999,2000,LA,2,2,5,12056,76151
32000,2000,MA,1,1,1,1750,733782
32001,2000,MA,1,1,2,1050,560108
32002,2000,MA,1,1,3,1050,671910
32003,2000,MA,1,1,4,1050,428102
32004,2000,MA,1,1,5,1750,325213
32005,2000,MA,1,2,1,1750,700281
32006,2000,MA,1,2,2,1050,575676
32007,2000,MA,1,2,3,1050,697849
32008,2000,MA,1,2,4,1050,462054
32009,2000,MA,1,2,5,1750,493948
32010,2000,MA,2,1,1,3500,122925
32011,2000,MA,2,1,2,2100,94484
32012,2000,MA,2,1,3,2100,76206
32013,2000,MA,2,1,4,2100,35211
32014,2000,MA,2,1,5,3275,16918
32015,2000,MA,2,2,1,3450,119441
32016,2000,MA,2,2,2,2100,101233
32017,2000,MA,2,2,3,2100,80840
32018,2000,MA,2,2,4,2050,40104
32019,2000,MA,2,2,5,3475,24819
32020,2000,MD,1,1,1,2880,472287
32021,2000,MD,1,1,2,1728,331582
32022,2000,MD,1,1,3,1728,437417
32023,2000,MD,1,1,4,1728,291277
32024,2000,MD,1,1,5,2880,195371
32025,2000,MD,1,2,1,2880,446827
32026,2000,MD,1,2,2,1728,329521
32027,2000,MD,1,2,3,1728,443433
32028,2000,MD,1,2,4,1728,301745
32029,2000,MD,1,2,5,2880,278658
32030,2000,MD,2,1,1,5640,291219
32031,2000,MD,2,1,2,3456,188364
32032,2000,MD,2,1,3,3432,198827
32033,2000,MD,2,1,4,3432,108539
32034,2000,MD,2,1,5,5256,50120
32035,2000,MD,2,2,1,5712,283449
32036,2000,MD,2,2,2,3456,214405
32037,2000,MD,2,2,3,3456,238949
32038,2000,MD,2,2,4,3408,131750
32039,2000,MD,2,2,5,5376,77294
32040,2000,ME,1,1,1,1840,166620
32041,2000,ME,1,1,2,1104,108598
32042,2000,ME,1,1,3,1104,151570
32043,2000,ME,1,1,4,1104,105329
32044,2000,ME,1,1,5,1840,75700
32045,2000,ME,1,2,1,1840,158114
32046,2000,ME,1,2,2,1104,111593
32047,2000,ME,1,2,3,1104,157900
32048,2000,ME,1,2,4,1104,107380
32049,2000,ME,1,2,5,1840,106883
32050,2000,ME,2,1,1,3634,5526
32051,2000,ME,2,1,2,2208,3428
32052,2000,ME,2,1,3,2162,2951
32053,2000,ME,2,1,4,2024,1304
32054,2000,ME,2,1,5,2622,501
32055,2000,ME,2,2,1,3542,5454
32056,2000,ME,2,2,2,2162,3268
32057,2000,ME,2,2,3,2139,2915
32058,2000,ME,2,2,4,2047,1409
32059,2000,ME,2,2,5,2507,629
32060,2000,MI,1,1,1,10790,1164071
32061,2000,MI,1,1,2,6474,809983
32062,2000,MI,1,1,3,6474,985041
32063,2000,MI,1,1,4,6474,640707
32064,2000,MI,1,1,5,10790,448813
32065,2000,MI,1,2,1,10790,1100794
32066,2000,MI,1,2,2,6474,786521
32067,2000,MI,1,2,3,6474,980143
32068,2000,MI,1,2,4,6474,658133
32069,2000,MI,1,2,5,10790,638130
32070,2000,MI,2,1,1,20436,314690
32071,2000,MI,2,1,2,12298,195914
32072,2000,MI,2,1,3,12350,172227
32073,2000,MI,2,1,4,11440,95333
32074,2000,MI,2,1,5,14690,53489
32075,2000,MI,2,2,1,20384,305425
32076,2000,MI,2,2,2,11934,212036
32077,2000,MI,2,2,3,11700,197302
32078,2000,MI,2,2,4,11024,112831
32079,2000,MI,2,2,5,15236,80867
32080,2000,MN,1,1,1,11745,646210
32081,2000,MN,1,1,2,7047,448995
32082,2000,MN,1,1,3,7047,558807
32083,2000,MN,1,1,4,7047,337212
32084,2000,MN,1,1,5,11745,241617
32085,2000,MN,1,2,1,11745,612557
32086,2000,MN,1,2,2,7047,436198
32087,2000,MN,1,2,3,7047,552089
32088,2000,MN,1,2,4,7047,343552
32089,2000,MN,1,2,5,11745,339832
32090,2000,MN,2,1,1,21600,91014
32091,2000,MN,2,1,2,12366,56262
32092,2000,MN,2,1,3,11961,41565
32093,2000,MN,2,1,4,10233,15493
32094,2000,MN,2,1,5,9963,5895
32095,2000,MN,2,2,1,21465,88329
32096,2000,MN,2,2,2,11799,55341
32097,2000,MN,2,2,3,11205,38485
32098,2000,MN,2,2,4,9234,16201
32099,2000,MN,2,2,5,10422,8038
32100,2000,MO,1,1,1,16675,678850
32101,2000,MO,1,1,2,10005,470978
32102,2000,MO,1,1,3,10005,558622
32103,2000,MO,1,1,4,10005,375785
32104,2000,MO,1,1,5,16675,285257
32105,2000,MO,1,2,1,16675,644938
32106,2000,MO,1,2,2,10005,464808
32107,2000,MO,1,2,3,10005,562709
32108,2000,MO,1,2,4,10005,396628
32109,2000,MO,1,2,5,16675,411075
32110,2000,MO,2,1,1,28942,137410
32111,2000,MO,2,1,2,16791,81990
32112,2000,MO,2,1,3,17400,76202
32113,2000,MO,2,1,4,15776,39782
32114,2000,MO,2,1,5,17806,22622
32115,2000,MO,2,2,1,27782,134056
32116,2000,MO,2,2,2,16994,90890
32117,2000,MO,2,2,3,17342,88283
32118,2000,MO,2,2,4,15660,49123
32119,2000,MO,2,2,5,20097,37277
32120,2000,MS,1,1,1,11452,239897
32121,2000,MS,1,1,2,6888,181212
32122,2000,MS,1,1,3,6888,198171
32123,2000,MS,1,1,4,6888,148135
32124,2000,MS,1,1,5,11480,103122
32125,2000,MS,1,2,1,11480,225832
32126,2000,MS,1,2,2,6888,172055
32127,2000,MS,1,2,3,6888,196486
32128,2000,MS,1,2,4,6888,153852
32129,2000,MS,1,2,5,11480,152642
32130,2000,MS,2,1,1,20888,204989
32131,2000,MS,2,1,2,12740,112119
32132,2000,MS,2,1,3,13020,102017
32133,2000,MS,2,1,4,12236,53066
32134,2000,MS,2,1,5,16492,33072
32135,2000,MS,2,2,1,21140,201531
32136,2000,MS,2,2,2,12964,129314
32137,2000,MS,2,2,3,13244,121840
32138,2000,MS,2,2,4,12656,63819
32139,2000,MS,2,2,5,18648,55182
32140,2000,MT,1,1,1,8400,117027
32141,2000,MT,1,1,2,5040,75135
32142,2000,MT,1,1,3,5040,100147
32143,2000,MT,1,1,4,5040,71527
32144,2000,MT,1,1,5,8400,51708
32145,2000,MT,1,2,1,8400,110346
32146,2000,MT,1,2,2,5040,71370
32147,2000,MT,1,2,3,5040,101183
32148,2000,MT,1,2,4,5040,69143
32149,2000,MT,1,2,5,8400,66203
32150,2000,MT,2,1,1,11070,15529
32151,2000,MT,2,1,2,6120,7535
32152,2000,MT,2,1,3,6150,6870
32153,2000,MT,2,1,4,5310,3448
32154,2000,MT,2,1,5,5430,1422
32155,2000,MT,2,2,1,11040,14656
32156,2000,MT,2,2,2,5700,7420
32157,2000,MT,2,2,3,6060,7392
32158,2000,MT,2,2,4,4920,3757
32159,2000,MT,2,2,5,5910,1955
32160,2000,NC,1,1,1,18500,782616
32161,2000,NC,1,1,2,11100,698496
32162,2000,NC,1,1,3,11100,706123
32163,2000,NC,1,1,4,11100,487530
32164,2000,NC,1,1,5,18500,329580
32165,2000,NC,1,2,1,18500,735962
32166,2000,NC,1,2,2,11100,625794
32167,2000,NC,1,2,3,11100,699817
32168,2000,NC,1,2,4,11100,515768
32169,2000,NC,1,2,5,18500,475920
32170,2000,NC,2,1,1,35705,343394
32171,2000,NC,2,1,2,21941,228137
32172,2000,NC,2,1,3,21941,212517
32173,2000,NC,2,1,4,21534,112998
32174,2000,NC,2,1,5,30969,61189
32175,2000,NC,2,2,1,35742,334548
32176,2000,NC,2,2,2,21941,245888
32177,2000,NC,2,2,3,21867,245718
32178,2000,NC,2,2,4,21497,133821
32179,2000,NC,2,2,5,32930,105798
32180,2000,ND,1,1,1,10070,84696
32181,2000,ND,1,1,2,6042,61096
32182,2000,ND,1,1,3,6042,69738
32183,2000,ND,1,1,4,6042,44538
32184,2000,ND,1,1,5,10070,39294
32185,2000,ND,1,2,1,10070,79810
32186,2000,ND,1,2,2,6042,55556
32187,2000,ND,1,2,3,6042,67689
32188,2000,ND,1,2,4,6042,43848
32189,2000,ND,1,2,5,10070,53685
32190,2000,ND,2,1,1,11134,9618
32191,2000,ND,2,1,2,6384,5332
32192,2000,ND,2,1,3,6232,3816
32193,2000,ND,2,1,4,4674,1687
32194,2000,ND,2,1,5,4560,653
32195,2000,ND,2,2,1,11400,9044
32196,2000,ND,2,2,2,5548,5088
32197,2000,ND,2,2,3,5890,4057
32198,2000,ND,2,2,4,4674,1825
32199,2000,ND,2,2,5,5396,953
32200,2000,NE,1,1,1,14384,234628
32201,2000,NE,1,1,2,8649,160325
32202,2000,NE,1,1,3,8649,182725
32203,2000,NE,1,1,4,8649,116132
32204,2000,NE,1,1,5,14415,93326
32205,2000,NE,1,2,1,14415,223397
32206,2000,NE,1,2,2,8649,153416
32207,2000,NE,1,2,3,8649,181102
32208,2000,NE,1,2,4,8649,118711
32209,2000,NE,1,2,5,14415,132965
32210,2000,NE,2,1,1,16771,23667
32211,2000,NE,2,1,2,9300,15014
32212,2000,NE,2,1,3,8711,11177
32213,2000,NE,2,1,4,6107,5377
32214,2000,NE,2,1,5,5704,2469
32215,2000,NE,2,2,1,16895,22906
32216,2000,NE,2,2,2,9083,14770
32217,2000,NE,2,2,3,8618,11947
32218,2000,NE,2,2,4,6696,6096
32219,2000,NE,2,2,5,7037,3670
32220,2000,NH,1,1,1,1650,170734
32221,2000,NH,1,1,2,990,108621
32222,2000,NH,1,1,3,990,155005
32223,2000,NH,1,1,4,990,96556
32224,2000,NH,1,1,5,1650,61754
32225,2000,NH,1,2,1,1650,163028
32226,2000,NH,1,2,2,990,110734
32227,2000,NH,1,2,3,990,157422
32228,2000,NH,1,2,4,990,97502
32229,2000,NH,1,2,5,1650,85280
32230,2000,NH,2,1,1,3234,5678
32231,2000,NH,2,1,2,1980,5084
32232,2000,NH,2,1,3,1947,4017
32233,2000,NH,2,1,4,1914,1696
32234,2000,NH,2,1,5,2442,626
32235,2000,NH,2,2,1,3300,5562
32236,2000,NH,2,2,2,1980,4349
32237,2000,NH,2,2,3,1947,3835
32238,2000,NH,2,2,4,1881,1678
32239,2000,NH,2,2,5,2574,721
32240,2000,NJ,1,1,1,3570,878099
32241,2000,NJ,1,1,2,2142,629582
32242,2000,NJ,1,1,3,2142,806493
32243,2000,NJ,1,1,4,2142,518746
32244,2000,NJ,1,1,5,3570,397033
32245,2000,NJ,1,2,1,3570,830641
32246,2000,NJ,1,2,2,2142,612584
32247,2000,NJ,1,2,3,2142,818803
32248,2000,NJ,1,2,4,2142,555959
32249,2000,NJ,1,2,5,3570,588842
32250,2000,NJ,2,1,1,7140,294052
32251,2000,NJ,2,1,2,4284,206737
32252,2000,NJ,2,1,3,4284,201064
32253,2000,NJ,2,1,4,4284,108137
32254,2000,NJ,2,1,5,7106,50566
32255,2000,NJ,2,2,1,7140,282620
32256,2000,NJ,2,2,2,4284,220471
32257,2000,NJ,2,2,3,4284,223479
32258,2000,NJ,2,2,4,4284,128784
32259,2000,NJ,2,2,5,7106,77929
32260,2000,NM,1,1,1,5775,236834
32261,2000,NM,1,1,2,3465,149138
32262,2000,NM,1,1,3,3465,177576
32263,2000,NM,1,1,4,3465,120966
32264,2000,NM,1,1,5,5775,87270
32265,2000,NM,1,2,1,5775,226534
32266,2000,NM,1,2,2,3465,147955
32267,2000,NM,1,2,3,3465,183267
32268,2000,NM,1,2,4,3465,127615
32269,2000,NM,1,2,5,5775,110757
32270,2000,NM,2,1,1,10255,50995
32271,2000,NM,2,1,2,6300,28608
32272,2000,NM,2,1,3,6265,25338
32273,2000,NM,2,1,4,6055,12366
32274,2000,NM,2,1,5,8295,6489
32275,2000,NM,2,2,1,10395,50163
32276,2000,NM,2,2,2,6265,28920
32277,2000,NM,2,2,3,6160,27292
32278,2000,NM,2,2,4,5845,14314
32279,2000,NM,2,2,5,8260,8807
32280,2000,NV,1,1,1,2720,241975
32281,2000,NV,1,1,2,1632,194877
32282,2000,NV,1,1,3,1632,207348
32283,2000,NV,1,1,4,1632,144288
32284,2000,NV,1,1,5,2720,94395
32285,2000,NV,1,2,1,2720,227802
32286,2000,NV,1,2,2,1632,174643
32287,2000,NV,1,2,3,1632,189545
32288,2000,NV,1,2,4,1632,139592
32289,2000,NV,1,2,5,2720,106799
32290,2000,NV,2,1,1,4640,49301
32291,2000,NV,2,1,2,2944,35199
32292,2000,NV,2,1,3,2944,33813
32293,2000,NV,2,1,4,2720,18325
32294,2000,NV,2,1,5,3648,8905
32295,2000,NV,2,2,1,4576,47178
32296,2000,NV,2,2,2,2688,35543
32297,2000,NV,2,2,3,2720,35951
32298,2000,NV,2,2,4,2688,21763
32299,2000,NV,2,2,5,3488,11499
32300,2000,NY,1,1,1,11160,1899851
32301,2000,NY,1,1,2,6696,1443727
32302,2000,NY,1,1,3,6696,1651189
32303,2000,NY,1,1,4,6696,1094826
32304,2000,NY,1,1,5,11160,839703
32305,2000,NY,1,2,1,11160,1795587
32306,2000,NY,1,2,2,6696,1423640
32307,2000,NY,1,2,3,6696,1677850
32308,2000,NY,1,2,4,6696,1194796
32309,2000,NY,1,2,5,11160,1245355
32310,2000,NY,2,1,1,22032,768050
32311,2000,NY,2,1,2,13212,535076
32312,2000,NY,2,1,3,13392,509999
32313,2000,NY,2,1,4,13320,278340
32314,2000,NY,2,1,5,19872,138958
32315,2000,NY,2,2,1,21996,743388
32316,2000,NY,2,2,2,13320,599483
32317,2000,NY,2,2,3,13248,580931
32318,2000,NY,2,2,4,13248,351585
32319,2000,NY,2,2,5,20592,229446
32320,2000,OH,1,1,1,17160,1365323
32321,2000,OH,1,1,2,10296,954715
32322,2000,OH,1,1,3,10296,1145048
32323,2000,OH,1,1,4,10296,759996
32324,2000,OH,1,1,5,17160,556818
32325,2000,OH,1,2,1,17160,1302154
32326,2000,OH,1,2,2,10296,948906
32327,2000,OH,1,2,3,10296,1160235
32328,2000,OH,1,2,4,10296,805578
32329,2000,OH,1,2,5,17160,818002
32330,2000,OH,2,1,1,33111,277613
32331,2000,OH,2,1,2,20319,164415
32332,2000,OH,2,1,3,20241,156464
32333,2000,OH,2,1,4,20202,84725
32334,2000,OH,2,1,5,27378,53001
32335,2000,OH,2,2,1,33423,269509
32336,2000,OH,2,2,2,20163,177749
32337,2000,OH,2,2,3,20124,179212
32338,2000,OH,2,2,4,19578,102494
32339,2000,OH,2,2,5,29094,81586
32340,2000,OK,1,1,1,15400,386717
32341,2000,OK,1,1,2,9240,281127
32342,2000,OK,1,1,3,9240,315913
32343,2000,OK,1,1,4,9240,223729
32344,2000,OK,1,1,5,15400,170942
32345,2000,OK,1,2,1,15400,364790
32346,2000,OK,1,2,2,9240,267718
32347,2000,OK,1,2,3,9240,315827
32348,2000,OK,1,2,4,9240,236471
32349,2000,OK,1,2,5,15400,241341
32350,2000,OK,2,1,1,29280,127852
32351,2000,OK,2,1,2,17680,75276
32352,2000,OK,2,1,3,17840,64441
32353,2000,OK,2,1,4,17120,34259
32354,2000,OK,2,1,5,24920,17616
32355,2000,OK,2,2,1,29000,122585
32356,2000,OK,2,2,2,17040,73459
32357,2000,OK,2,2,3,17240,68966
32358,2000,OK,2,2,4,16400,38665
32359,2000,OK,2,2,5,26080,26671
32360,2000,OR,1,1,1,7380,440366
32361,2000,OR,1,1,2,4428,327935
32362,2000,OR,1,1,3,4428,371283
32363,2000,OR,1,1,4,4428,255663
32364,2000,OR,1,1,5,7380,180950
32365,2000,OR,1,2,1,7380,417884
32366,2000,OR,1,2,2,4428,307650
32367,2000,OR,1,2,3,4428,372201
32368,2000,OR,1,2,4,4428,260843
32369,2000,OR,1,2,5,7380,243774
32370,2000,OR,2,1,1,13407,44210
32371,2000,OR,2,1,2,7790,33829
32372,2000,OR,2,1,3,8118,27385
32373,2000,OR,2,1,4,7708,13412
32374,2000,OR,2,1,5,10004,6028
32375,2000,OR,2,2,1,13366,42910
32376,2000,OR,2,2,2,7503,32328
32377,2000,OR,2,2,3,7544,28457
32378,2000,OR,2,2,4,7216,14370
32379,2000,OR,2,2,5,9717,8230
32380,2000,PA,1,1,1,14070,1399685
32381,2000,PA,1,1,2,8442,976001
32382,2000,PA,1,1,3,8442,1250663
32383,2000,PA,1,1,4,8442,847692
32384,2000,PA,1,1,5,14070,715322
32385,2000,PA,1,2,1,14070,1330461
32386,2000,PA,1,2,2,8442,972885
32387,2000,PA,1,2,3,8442,1266852
32388,2000,PA,1,2,4,8442,899255
32389,2000,PA,1,2,5,14070,1063406
32390,2000,PA,2,1,1,27300,272922
32391,2000,PA,2,1,2,16590,171614
32392,2000,PA,2,1,3,16506,158720
32393,2000,PA,2,1,4,15918,86893
32394,2000,PA,2,1,5,21462,52662
32395,2000,PA,2,2,1,26922,264136
32396,2000,PA,2,2,2,16590,182375
32397,2000,PA,2,2,3,16212,179662
32398,2000,PA,2,2,4,15960,106189
32399,2000,PA,2,2,5,22554,86778
32400,2000,RI,1,1,1,1100,124907
32401,2000,RI,1,1,2,660,91494
32402,2000,RI,1,1,3,660,109973
32403,2000,RI,1,1,4,660,71142
